"user_id","name","email","department","role","joining_date","employee_id","access_level","status","last_login","created_transactions","approval_limit"
"USR000544","Sunita Shah","sunita.shah@company.com","HR","Recruiter","2015-07-16","EMP204239",4,"Active","2025-02-18T02:10:10.694Z",274,902664
"USR000545","Vihaan Chopra","vihaan.chopra@company.com","Admin","Executive","2021-09-06","EMP609817",4,"Inactive","2025-02-17T23:16:32.763Z",346,510609
"USR000546","Ramesh Reddy","ramesh.reddy@company.com","Procurement","Executive","2024-05-12","EMP911366",4,"Active","2025-02-16T03:00:03.219Z",251,305276
"USR000547","Sunita Malhotra","sunita.malhotra@company.com","R&D","Executive","2017-01-15","EMP891102",3,"Active","2025-02-13T16:03:19.468Z",619,449422
"USR000548","Reyansh Reddy","reyansh.reddy@company.com","R&D","Executive","2021-07-03","EMP523396",2,"Active","2025-02-13T02:45:52.174Z",945,705499
"USR000549","Dinesh Singh","dinesh.singh@company.com","Operations","Executive","2018-10-31","EMP274450",2,"Active","2025-02-11T21:00:21.859Z",763,621048
"USR000550","Kavita Patel","kavita.patel@company.com","Marketing","Executive","2018-03-01","EMP110525",2,"Active","2025-02-16T21:25:44.605Z",631,886268
"USR000551","Priya Singh","priya.singh@company.com","Admin","Executive","2018-07-20","EMP189412",4,"Active","2025-02-14T08:48:55.351Z",337,741414
"USR000552","Diya Singh","diya.singh@company.com","Procurement","Executive","2018-07-19","EMP395138",2,"Active","2025-02-14T16:46:50.177Z",342,742871
"USR000553","Anita Singh","anita.singh@company.com","Marketing","Executive","2023-01-14","EMP191469",3,"Active","2025-02-16T05:04:13.006Z",429,469200
"USR000554","Diya Gupta","diya.gupta@company.com","HR","HR Manager","2016-02-26","EMP092494",1,"Active","2025-02-17T01:15:07.789Z",97,626991
"USR000555","Reyansh Chopra","reyansh.chopra@company.com","Operations","Executive","2015-01-06","EMP413001",2,"Inactive","2025-02-10T01:35:40.633Z",118,197306
"USR000556","Reyansh Malhotra","reyansh.malhotra@company.com","IT","Executive","2020-10-21","EMP669765",3,"Active","2025-02-17T04:59:11.998Z",146,563504
"USR000557","Riya Shah","riya.shah@company.com","Finance","Accountant","2021-09-09","EMP115240",1,"Active","2025-02-10T04:16:29.799Z",916,53388
"USR000558","Arjun Malhotra","arjun.malhotra@company.com","Procurement","Executive","2024-10-28","EMP750056",4,"Active","2025-02-16T18:23:20.036Z",94,26241
"USR000559","Ishita Verma","ishita.verma@company.com","Sales","Sales Executive","2022-07-02","EMP021874",3,"Active","2025-02-13T18:00:35.834Z",446,559617
"USR000560","Diya Gupta","diya.gupta@company.com","Finance","Accountant","2017-12-21","EMP240670",1,"Active","2025-02-10T11:19:21.756Z",530,38595
"USR000561","Priya Gupta","priya.gupta@company.com","Finance","Controller","2018-08-21","EMP330588",2,"Inactive","2025-02-14T12:19:35.003Z",145,844647
"USR000562","Aanya Shah","aanya.shah@company.com","Procurement","Executive","2020-10-23","EMP020246",4,"Inactive","2025-02-12T12:31:58.733Z",291,595801
"USR000563","Kavita Chopra","kavita.chopra@company.com","Operations","Executive","2020-09-15","EMP708658",3,"Active","2025-02-18T23:57:34.442Z",942,910852
"USR000564","Diya Kapoor","diya.kapoor@company.com","HR","HR Manager","2018-02-14","EMP972492",3,"Active","2025-02-15T11:04:42.124Z",424,147639
"USR000565","Aarav Kumar","aarav.kumar@company.com","HR","HR Executive","2021-08-17","EMP831728",3,"Active","2025-02-12T23:05:55.049Z",58,563103
"USR000566","Priya Patel","priya.patel@company.com","HR","Recruiter","2017-08-27","EMP881376",3,"Active","2025-02-19T05:59:46.307Z",220,717393
"USR000567","Aarav Kapoor","aarav.kapoor@company.com","IT","Executive","2019-04-21","EMP063045",3,"Active","2025-02-18T18:55:50.396Z",484,919557
"USR000568","Mukesh Reddy","mukesh.reddy@company.com","IT","Executive","2018-10-26","EMP901170",1,"Active","2025-02-10T17:19:52.528Z",978,481406
"USR000569","Dinesh Joshi","dinesh.joshi@company.com","Sales","Sales Executive","2018-01-24","EMP624448",4,"Active","2025-02-12T19:43:00.706Z",704,419630
"USR000570","Ramesh Malhotra","ramesh.malhotra@company.com","IT","Executive","2023-05-07","EMP338958",2,"Active","2025-02-15T07:40:44.326Z",822,247180
"USR000571","Suresh Kapoor","suresh.kapoor@company.com","Operations","Executive","2015-01-21","EMP697947",4,"Active","2025-02-16T08:37:19.676Z",261,395195
"USR000572","Deepika Malhotra","deepika.malhotra@company.com","Marketing","Executive","2015-07-07","EMP972977",4,"Active","2025-02-19T08:00:10.169Z",719,734301
"USR000573","Ishita Reddy","ishita.reddy@company.com","R&D","Executive","2016-11-03","EMP631238",3,"Active","2025-02-10T20:03:32.983Z",340,503409
"USR000574","Anita Shah","anita.shah@company.com","Procurement","Executive","2015-01-12","EMP253529",4,"Inactive","2025-02-16T17:47:09.432Z",809,975487
"USR000575","Rajesh Sharma","rajesh.sharma@company.com","Procurement","Executive","2022-12-21","EMP843828",3,"Active","2025-02-14T00:37:33.416Z",54,313263
"USR000576","Suresh Mehta","suresh.mehta@company.com","Finance","Financial Analyst","2022-07-30","EMP069760",2,"Active","2025-02-18T11:01:20.283Z",708,807390
"USR000577","Dinesh Patel","dinesh.patel@company.com","Finance","Controller","2024-04-04","EMP969063",4,"Active","2025-02-12T19:31:16.022Z",520,137331
"USR000578","Priya Shah","priya.shah@company.com","Marketing","Executive","2019-12-24","EMP399251",3,"Active","2025-02-18T05:39:46.596Z",626,423057
"USR000579","Dinesh Patel","dinesh.patel@company.com","Operations","Executive","2024-05-19","EMP722511",4,"Active","2025-02-12T10:43:22.412Z",882,935511
"USR000580","Dinesh Joshi","dinesh.joshi@company.com","HR","Recruiter","2024-08-15","EMP006428",1,"Active","2025-02-18T22:22:50.458Z",564,904106
"USR000581","Rajesh Gupta","rajesh.gupta@company.com","R&D","Executive","2023-04-11","EMP575830",3,"Active","2025-02-17T20:48:03.448Z",563,637837
"USR000582","Riya Shah","riya.shah@company.com","R&D","Executive","2023-05-31","EMP611714",4,"Active","2025-02-10T03:54:23.456Z",285,360377
"USR000583","Deepika Gupta","deepika.gupta@company.com","Finance","Controller","2019-08-08","EMP346129",2,"Active","2025-02-19T06:04:16.966Z",363,79056
"USR000584","Anita Gupta","anita.gupta@company.com","Finance","Financial Analyst","2018-12-30","EMP799635",1,"Active","2025-02-15T05:10:47.735Z",458,262672
"USR000585","Aanya Reddy","aanya.reddy@company.com","HR","HR Manager","2020-02-23","EMP213445",4,"Active","2025-02-11T02:38:33.284Z",863,456566
"USR000586","Ishita Reddy","ishita.reddy@company.com","Production","Executive","2017-06-25","EMP140323",2,"Active","2025-02-11T03:27:27.889Z",667,244494
"USR000587","Diya Shah","diya.shah@company.com","Marketing","Executive","2023-11-24","EMP297076",4,"Active","2025-02-16T13:19:31.208Z",376,517127
"USR000588","Ishita Malhotra","ishita.malhotra@company.com","Admin","Executive","2017-11-29","EMP492663",4,"Active","2025-02-11T15:17:49.343Z",494,670491
"USR000589","Dinesh Mehta","dinesh.mehta@company.com","Procurement","Executive","2024-06-08","EMP726308",2,"Active","2025-02-18T01:40:52.800Z",30,980281
"USR000590","Reyansh Kapoor","reyansh.kapoor@company.com","Finance","Accountant","2020-04-07","EMP473180",2,"Active","2025-02-16T14:56:56.752Z",431,87655
"USR000591","Mukesh Kapoor","mukesh.kapoor@company.com","HR","HR Manager","2024-01-28","EMP783729",2,"Active","2025-02-18T06:31:46.770Z",585,312566
"USR000592","Ramesh Gupta","ramesh.gupta@company.com","Operations","Executive","2016-12-24","EMP062352",4,"Active","2025-02-11T01:53:03.828Z",368,148874
"USR000593","Sunita Agarwal","sunita.agarwal@company.com","Admin","Executive","2018-03-08","EMP686570",3,"Inactive","2025-02-17T17:52:12.364Z",708,319625
"USR000594","Priya Sharma","priya.sharma@company.com","R&D","Executive","2023-10-22","EMP893365",3,"Active","2025-02-11T00:41:59.857Z",835,594418
"USR000595","Aarav Bansal","aarav.bansal@company.com","Finance","Controller","2019-03-14","EMP785069",3,"Active","2025-02-11T03:39:26.041Z",585,106843
"USR000596","Vihaan Mehta","vihaan.mehta@company.com","Operations","Executive","2016-10-03","EMP510218",3,"Active","2025-02-13T20:40:58.879Z",383,343041
"USR000597","Arjun Shah","arjun.shah@company.com","Marketing","Executive","2024-10-16","EMP116479",2,"Active","2025-02-15T04:11:40.980Z",338,368784
"USR000598","Deepika Kumar","deepika.kumar@company.com","Production","Executive","2016-10-06","EMP436813",2,"Active","2025-02-17T22:24:47.664Z",646,792631
"USR000599","Rajesh Patel","rajesh.patel@company.com","Production","Executive","2016-06-13","EMP747742",2,"Active","2025-02-12T15:57:24.339Z",48,344905
"USR000600","Kavita Shah","kavita.shah@company.com","HR","HR Executive","2021-08-07","EMP642485",3,"Inactive","2025-02-15T16:03:48.867Z",989,800257
"USR000601","Ramesh Shah","ramesh.shah@company.com","Finance","Accountant","2021-01-23","EMP935727",3,"Inactive","2025-02-18T05:32:19.105Z",859,38425
"USR000602","Priyanka Mehta","priyanka.mehta@company.com","Admin","Executive","2020-03-30","EMP972889",3,"Active","2025-02-09T20:58:34.616Z",957,825436
"USR000603","Sunita Bansal","sunita.bansal@company.com","Finance","Financial Analyst","2015-04-23","EMP230455",3,"Active","2025-02-11T12:23:23.991Z",783,808026
"USR000604","Priya Singh","priya.singh@company.com","Marketing","Executive","2018-08-22","EMP547716",3,"Active","2025-02-11T23:31:24.880Z",294,238233
"USR000605","Aarav Patel","aarav.patel@company.com","Procurement","Executive","2022-06-06","EMP988390",3,"Active","2025-02-15T19:19:43.918Z",985,438477
"USR000606","Rajesh Joshi","rajesh.joshi@company.com","Sales","Business Developer","2019-05-26","EMP408984",3,"Active","2025-02-11T14:42:21.494Z",669,637864
"USR000607","Reyansh Singh","reyansh.singh@company.com","Operations","Executive","2018-05-29","EMP844885",2,"Active","2025-02-16T19:33:51.089Z",114,890456
"USR000608","Advait Chopra","advait.chopra@company.com","Production","Executive","2015-12-17","EMP620888",1,"Active","2025-02-14T03:23:27.974Z",19,678198
"USR000609","Priya Sharma","priya.sharma@company.com","Marketing","Executive","2024-04-07","EMP774757",3,"Active","2025-02-15T14:35:14.368Z",135,656131
"USR000610","Dinesh Bansal","dinesh.bansal@company.com","Admin","Executive","2017-02-12","EMP318833",3,"Active","2025-02-16T17:25:18.601Z",431,901658
"USR000611","Ramesh Patel","ramesh.patel@company.com","Finance","Financial Analyst","2020-09-28","EMP159976",4,"Active","2025-02-18T13:43:52.472Z",253,943424
"USR000612","Sunita Joshi","sunita.joshi@company.com","Production","Executive","2020-05-10","EMP868587",3,"Active","2025-02-09T17:33:12.917Z",496,936248
"USR000613","Dinesh Kumar","dinesh.kumar@company.com","Marketing","Executive","2020-10-31","EMP907627",2,"Active","2025-02-17T04:08:36.748Z",931,747888
"USR000614","Ishita Sharma","ishita.sharma@company.com","Finance","Accountant","2020-05-19","EMP161634",1,"Active","2025-02-14T05:34:24.363Z",321,895923
"USR000615","Dinesh Singh","dinesh.singh@company.com","Admin","Executive","2021-01-25","EMP987983",1,"Active","2025-02-18T13:25:17.377Z",206,680105
"USR000616","Rajesh Sharma","rajesh.sharma@company.com","Procurement","Executive","2018-02-19","EMP688831",2,"Active","2025-02-17T00:00:50.008Z",530,579992
"USR000617","Priyanka Patel","priyanka.patel@company.com","Marketing","Executive","2023-11-08","EMP441809",1,"Active","2025-02-15T00:51:21.503Z",269,369943
"USR000618","Suresh Kapoor","suresh.kapoor@company.com","Production","Executive","2023-07-31","EMP464042",4,"Active","2025-02-12T03:09:59.865Z",218,169453
"USR000619","Aanya Reddy","aanya.reddy@company.com","IT","Executive","2023-12-28","EMP516733",1,"Active","2025-02-18T18:14:42.391Z",265,820392
"USR000620","Kavita Kapoor","kavita.kapoor@company.com","HR","HR Executive","2017-10-28","EMP590636",3,"Active","2025-02-16T12:28:04.972Z",208,765256
"USR000621","Anita Malhotra","anita.malhotra@company.com","Procurement","Executive","2023-01-09","EMP664173",1,"Active","2025-02-13T22:43:29.986Z",677,317692
"USR000622","Aarav Verma","aarav.verma@company.com","Finance","Financial Analyst","2023-10-11","EMP246004",3,"Active","2025-02-16T22:01:35.147Z",657,911968
"USR000623","Vihaan Joshi","vihaan.joshi@company.com","R&D","Executive","2015-05-22","EMP962491",4,"Active","2025-02-17T06:18:22.115Z",203,545725
"USR000624","Aanya Kapoor","aanya.kapoor@company.com","Operations","Executive","2016-04-05","EMP907294",3,"Active","2025-02-15T04:11:18.265Z",701,365804
"USR000625","Riya Malhotra","riya.malhotra@company.com","R&D","Executive","2018-10-07","EMP934423",1,"Active","2025-02-11T00:52:46.893Z",372,89431
"USR000626","Riya Joshi","riya.joshi@company.com","Operations","Executive","2017-05-31","EMP082816",3,"Active","2025-02-18T20:39:46.681Z",75,508680
"USR000627","Vihaan Gupta","vihaan.gupta@company.com","Operations","Executive","2016-10-27","EMP379993",1,"Active","2025-02-16T07:48:14.098Z",675,955296
"USR000628","Advait Singh","advait.singh@company.com","Production","Executive","2021-08-15","EMP923679",4,"Active","2025-02-17T11:04:14.700Z",724,977496
"USR000629","Advait Patel","advait.patel@company.com","Admin","Executive","2020-03-28","EMP417027",3,"Active","2025-02-14T03:00:46.500Z",354,162201
"USR000630","Mukesh Malhotra","mukesh.malhotra@company.com","Procurement","Executive","2021-02-23","EMP993821",3,"Active","2025-02-11T12:05:37.026Z",709,474861
"USR000631","Advait Singh","advait.singh@company.com","Marketing","Executive","2016-12-03","EMP090736",3,"Active","2025-02-12T14:24:14.800Z",199,261495
"USR000632","Arjun Mehta","arjun.mehta@company.com","R&D","Executive","2021-03-26","EMP878646",3,"Active","2025-02-15T02:37:01.411Z",432,993464
"USR000633","Rajesh Chopra","rajesh.chopra@company.com","Finance","Controller","2021-09-17","EMP870346",2,"Active","2025-02-18T01:24:24.976Z",862,133181
"USR000634","Aarav Mehta","aarav.mehta@company.com","Finance","Financial Analyst","2023-02-11","EMP773083",1,"Active","2025-02-14T02:27:53.197Z",408,757029
"USR000635","Priya Malhotra","priya.malhotra@company.com","R&D","Executive","2022-06-26","EMP474515",4,"Active","2025-02-13T10:16:20.947Z",755,168965
"USR000636","Aarav Mehta","aarav.mehta@company.com","Marketing","Executive","2019-11-21","EMP365478",4,"Active","2025-02-16T05:43:45.212Z",122,172786
"USR000637","Ramesh Verma","ramesh.verma@company.com","Admin","Executive","2023-06-07","EMP131215",3,"Inactive","2025-02-15T13:13:28.914Z",99,303753
"USR000638","Reyansh Patel","reyansh.patel@company.com","Procurement","Executive","2016-01-09","EMP815545",4,"Active","2025-02-17T05:18:30.172Z",739,523735
"USR000639","Riya Joshi","riya.joshi@company.com","Admin","Executive","2015-10-02","EMP669525",2,"Active","2025-02-16T02:34:08.421Z",664,334811
"USR000640","Suresh Malhotra","suresh.malhotra@company.com","Procurement","Executive","2019-12-16","EMP439798",2,"Active","2025-02-12T17:46:33.867Z",860,802567
"USR000641","Suresh Joshi","suresh.joshi@company.com","Production","Executive","2020-08-19","EMP686365",4,"Active","2025-02-16T13:50:58.073Z",970,134548
"USR000642","Arjun Verma","arjun.verma@company.com","IT","Executive","2024-01-21","EMP464759",2,"Active","2025-02-11T17:34:22.545Z",922,533441
"USR000643","Rajesh Mehta","rajesh.mehta@company.com","Production","Executive","2018-03-13","EMP716124",3,"Active","2025-02-17T16:53:41.861Z",949,222634
"USR000644","Reyansh Sharma","reyansh.sharma@company.com","HR","Recruiter","2015-01-07","EMP019924",2,"Active","2025-02-14T22:54:58.700Z",72,420883
"USR000645","Rajesh Bansal","rajesh.bansal@company.com","HR","HR Manager","2016-05-22","EMP926626",4,"Active","2025-02-13T00:47:09.135Z",3,156941
"USR000646","Aanya Malhotra","aanya.malhotra@company.com","Marketing","Executive","2017-02-16","EMP275004",2,"Active","2025-02-16T14:07:30.302Z",480,165560
"USR000647","Anita Sharma","anita.sharma@company.com","HR","HR Manager","2015-01-20","EMP211378",1,"Inactive","2025-02-12T21:30:52.821Z",568,871336
"USR000648","Priyanka Malhotra","priyanka.malhotra@company.com","Procurement","Executive","2017-06-08","EMP755882",2,"Active","2025-02-16T02:40:59.662Z",955,432996
"USR000649","Reyansh Reddy","reyansh.reddy@company.com","Admin","Executive","2018-10-30","EMP801682",2,"Active","2025-02-18T05:48:35.298Z",557,809387
"USR000650","Anita Malhotra","anita.malhotra@company.com","Production","Executive","2016-02-23","EMP419314",1,"Active","2025-02-10T01:56:59.503Z",166,176548
"USR000651","Deepika Agarwal","deepika.agarwal@company.com","Production","Executive","2020-04-15","EMP811793",1,"Active","2025-02-10T23:25:54.216Z",370,239208
"USR000652","Priyanka Joshi","priyanka.joshi@company.com","Admin","Executive","2018-04-06","EMP420182",1,"Active","2025-02-10T17:51:21.039Z",558,490661
"USR000653","Advait Agarwal","advait.agarwal@company.com","HR","HR Manager","2019-07-12","EMP451697",1,"Active","2025-02-11T15:06:12.394Z",417,195842
"USR000654","Advait Verma","advait.verma@company.com","Sales","Sales Manager","2015-12-31","EMP266245",4,"Active","2025-02-14T09:31:27.063Z",963,226507
"USR000655","Sunita Agarwal","sunita.agarwal@company.com","Production","Executive","2022-01-30","EMP048123",2,"Active","2025-02-14T04:54:47.258Z",768,80517
"USR000656","Mukesh Kapoor","mukesh.kapoor@company.com","R&D","Executive","2022-11-03","EMP086106",3,"Active","2025-02-15T02:51:23.653Z",570,444529
"USR000657","Anita Reddy","anita.reddy@company.com","R&D","Executive","2024-07-27","EMP421430",4,"Active","2025-02-10T20:30:25.295Z",485,199681
"USR000658","Ishita Gupta","ishita.gupta@company.com","Production","Executive","2022-06-25","EMP192459",2,"Active","2025-02-13T21:31:57.885Z",772,931820
"USR000659","Suresh Chopra","suresh.chopra@company.com","IT","Executive","2020-11-29","EMP572730",2,"Inactive","2025-02-18T15:41:48.371Z",108,569683
"USR000660","Ramesh Singh","ramesh.singh@company.com","Production","Executive","2021-04-26","EMP746534",4,"Active","2025-02-11T09:10:27.928Z",850,626216
"USR000661","Mukesh Kumar","mukesh.kumar@company.com","Marketing","Executive","2016-11-08","EMP796668",3,"Active","2025-02-16T10:12:15.873Z",521,124475
"USR000662","Anita Joshi","anita.joshi@company.com","IT","Executive","2024-11-12","EMP720955",2,"Active","2025-02-11T03:33:53.241Z",579,564004
"USR000663","Arjun Malhotra","arjun.malhotra@company.com","R&D","Executive","2017-09-16","EMP294005",4,"Active","2025-02-18T05:21:46.517Z",440,998290
"USR000664","Mukesh Kapoor","mukesh.kapoor@company.com","Production","Executive","2022-01-31","EMP507657",1,"Active","2025-02-13T19:26:26.868Z",462,545055
"USR000665","Priya Kapoor","priya.kapoor@company.com","Production","Executive","2018-12-31","EMP940420",4,"Active","2025-02-17T13:17:12.727Z",255,114209
"USR000666","Advait Patel","advait.patel@company.com","Operations","Executive","2022-07-02","EMP819771",4,"Active","2025-02-17T19:05:55.269Z",460,394764
"USR000667","Dinesh Sharma","dinesh.sharma@company.com","Sales","Sales Executive","2024-02-22","EMP778997",1,"Active","2025-02-15T20:19:50.928Z",727,389673
"USR000668","Riya Agarwal","riya.agarwal@company.com","R&D","Executive","2018-12-01","EMP042593",2,"Active","2025-02-16T04:06:51.588Z",409,381725
"USR000669","Aanya Joshi","aanya.joshi@company.com","R&D","Executive","2015-02-24","EMP514517",1,"Active","2025-02-13T06:18:44.900Z",913,263844
"USR000670","Diya Patel","diya.patel@company.com","Sales","Sales Manager","2024-02-03","EMP238443",1,"Active","2025-02-18T09:03:41.636Z",286,816482
"USR000671","Dinesh Patel","dinesh.patel@company.com","IT","Executive","2016-03-17","EMP325860",3,"Active","2025-02-18T00:23:34.232Z",423,150916
"USR000672","Priya Verma","priya.verma@company.com","Marketing","Executive","2021-10-15","EMP034984",3,"Active","2025-02-16T16:33:31.112Z",234,575802
"USR000673","Ramesh Joshi","ramesh.joshi@company.com","Finance","Financial Analyst","2022-02-02","EMP260882",3,"Active","2025-02-16T01:44:22.860Z",135,472002
"USR000674","Mukesh Reddy","mukesh.reddy@company.com","Sales","Business Developer","2022-01-25","EMP733316",3,"Active","2025-02-14T16:23:07.052Z",923,462210
"USR000675","Anita Malhotra","anita.malhotra@company.com","Procurement","Executive","2021-02-08","EMP951075",3,"Active","2025-02-17T13:51:39.500Z",182,866790
"USR000676","Priyanka Gupta","priyanka.gupta@company.com","Finance","Financial Analyst","2023-07-28","EMP272451",4,"Active","2025-02-11T17:18:40.569Z",411,285516
"USR000677","Dinesh Gupta","dinesh.gupta@company.com","Operations","Executive","2023-08-27","EMP395005",1,"Active","2025-02-12T09:33:19.036Z",686,806061
"USR000678","Advait Patel","advait.patel@company.com","Sales","Business Developer","2015-04-21","EMP658671",1,"Active","2025-02-19T08:36:13.814Z",499,659406
"USR000679","Rajesh Joshi","rajesh.joshi@company.com","Production","Executive","2017-11-15","EMP538247",4,"Active","2025-02-14T15:42:24.922Z",837,119904
"USR000680","Rajesh Kumar","rajesh.kumar@company.com","R&D","Executive","2021-05-26","EMP072848",3,"Active","2025-02-10T14:09:55.102Z",573,230440
"USR000681","Anita Reddy","anita.reddy@company.com","R&D","Executive","2016-05-29","EMP056291",4,"Active","2025-02-13T09:10:41.930Z",644,700514
"USR000682","Priyanka Bansal","priyanka.bansal@company.com","HR","HR Manager","2017-07-05","EMP242850",3,"Active","2025-02-16T04:27:05.046Z",752,192553
"USR000683","Aarav Mehta","aarav.mehta@company.com","Procurement","Executive","2021-09-17","EMP459915",4,"Active","2025-02-14T07:37:45.669Z",760,899730
"USR000684","Reyansh Patel","reyansh.patel@company.com","R&D","Executive","2023-05-09","EMP417946",1,"Active","2025-02-10T14:47:04.547Z",240,373648
"USR000685","Kavita Verma","kavita.verma@company.com","HR","Recruiter","2015-05-01","EMP713687",3,"Active","2025-02-12T17:27:00.538Z",315,738383
"USR000686","Anita Kapoor","anita.kapoor@company.com","Operations","Executive","2024-01-18","EMP803530",3,"Inactive","2025-02-18T15:30:53.997Z",910,360242
"USR000687","Kavita Joshi","kavita.joshi@company.com","IT","Executive","2020-12-01","EMP677061",2,"Active","2025-02-10T05:15:33.036Z",841,436170
"USR000688","Suresh Chopra","suresh.chopra@company.com","Admin","Executive","2022-11-09","EMP760229",3,"Active","2025-02-14T20:38:49.028Z",694,898080
"USR000689","Suresh Chopra","suresh.chopra@company.com","R&D","Executive","2017-04-16","EMP126655",1,"Active","2025-02-11T12:46:00.031Z",429,601934
"USR000690","Sunita Mehta","sunita.mehta@company.com","Marketing","Executive","2024-05-30","EMP401885",1,"Active","2025-02-13T13:30:31.798Z",853,85729
"USR000691","Riya Bansal","riya.bansal@company.com","HR","HR Executive","2021-02-06","EMP033929",2,"Inactive","2025-02-10T16:56:01.350Z",66,830697
"USR000692","Vihaan Singh","vihaan.singh@company.com","HR","Recruiter","2019-01-10","EMP251482",4,"Active","2025-02-12T17:04:30.127Z",98,80514
"USR000693","Vihaan Joshi","vihaan.joshi@company.com","Finance","Accountant","2017-03-28","EMP218435",2,"Active","2025-02-18T00:07:20.349Z",985,607910
"USR000694","Ishita Patel","ishita.patel@company.com","Finance","Financial Analyst","2018-09-14","EMP764466",3,"Active","2025-02-12T03:54:55.252Z",403,98295
"USR000695","Advait Patel","advait.patel@company.com","Production","Executive","2019-04-13","EMP731757",2,"Active","2025-02-12T08:47:47.012Z",954,444514
"USR000696","Advait Verma","advait.verma@company.com","Operations","Executive","2021-05-22","EMP656498",2,"Active","2025-02-12T00:16:54.240Z",932,157942
"USR000697","Vihaan Shah","vihaan.shah@company.com","Procurement","Executive","2021-06-02","EMP199646",1,"Active","2025-02-12T16:04:06.135Z",511,996652
"USR000698","Deepika Mehta","deepika.mehta@company.com","Admin","Executive","2023-12-30","EMP075647",2,"Active","2025-02-16T06:39:38.645Z",790,797947
"USR000699","Vihaan Chopra","vihaan.chopra@company.com","Finance","Controller","2017-03-13","EMP994628",1,"Active","2025-02-12T20:17:01.933Z",568,75988
"USR000700","Sunita Kapoor","sunita.kapoor@company.com","Sales","Sales Manager","2022-01-28","EMP927751",4,"Inactive","2025-02-16T12:44:42.724Z",307,838123
"USR000701","Anita Mehta","anita.mehta@company.com","Finance","Controller","2020-09-16","EMP602290",4,"Active","2025-02-10T10:57:29.352Z",944,789388
"USR000702","Reyansh Reddy","reyansh.reddy@company.com","HR","HR Manager","2023-05-30","EMP568540",4,"Active","2025-02-12T08:07:35.981Z",425,613956
"USR000703","Rajesh Bansal","rajesh.bansal@company.com","Finance","Controller","2022-08-20","EMP493760",2,"Active","2025-02-11T18:52:44.830Z",132,901193
"USR000704","Aarav Chopra","aarav.chopra@company.com","Marketing","Executive","2018-02-07","EMP285301",2,"Inactive","2025-02-14T09:13:37.667Z",909,57471
"USR000705","Priya Bansal","priya.bansal@company.com","Finance","Financial Analyst","2024-10-15","EMP418508",3,"Active","2025-02-12T17:43:58.478Z",266,130585
"USR000706","Suresh Joshi","suresh.joshi@company.com","Sales","Business Developer","2015-10-30","EMP908571",4,"Active","2025-02-09T19:06:01.308Z",64,151964
"USR000707","Reyansh Patel","reyansh.patel@company.com","HR","Recruiter","2015-07-25","EMP871686",2,"Active","2025-02-12T22:59:56.960Z",340,381208
"USR000708","Anita Kapoor","anita.kapoor@company.com","IT","Executive","2020-04-27","EMP260214",2,"Active","2025-02-17T13:42:17.436Z",844,104845
"USR000709","Mukesh Singh","mukesh.singh@company.com","Sales","Business Developer","2016-06-22","EMP175315",1,"Active","2025-02-18T09:53:25.237Z",138,919167
"USR000710","Advait Bansal","advait.bansal@company.com","HR","Recruiter","2018-03-08","EMP707719",4,"Inactive","2025-02-11T03:31:28.460Z",399,80178
"USR000711","Priyanka Verma","priyanka.verma@company.com","Operations","Executive","2019-03-03","EMP717149",1,"Active","2025-02-18T23:27:19.993Z",2,835266
"USR000712","Diya Kumar","diya.kumar@company.com","Marketing","Executive","2019-09-17","EMP530130",3,"Inactive","2025-02-18T07:12:19.378Z",723,234621
"USR000713","Vihaan Bansal","vihaan.bansal@company.com","R&D","Executive","2020-02-20","EMP696036",3,"Active","2025-02-16T12:38:00.960Z",476,268939
"USR000714","Sunita Gupta","sunita.gupta@company.com","R&D","Executive","2021-03-16","EMP337690",1,"Active","2025-02-18T01:13:57.973Z",65,862931
"USR000715","Ishita Verma","ishita.verma@company.com","Procurement","Executive","2015-07-19","EMP060522",3,"Active","2025-02-18T20:07:01.894Z",48,618225
"USR000716","Dinesh Reddy","dinesh.reddy@company.com","Admin","Executive","2023-10-30","EMP867614",2,"Active","2025-02-16T14:28:27.956Z",111,647072
"USR000717","Rajesh Singh","rajesh.singh@company.com","Sales","Business Developer","2021-07-12","EMP733510",1,"Active","2025-02-10T12:16:15.301Z",75,184085
"USR000718","Mukesh Mehta","mukesh.mehta@company.com","HR","HR Manager","2020-05-23","EMP199358",4,"Active","2025-02-11T12:42:32.728Z",681,383373
"USR000719","Ishita Gupta","ishita.gupta@company.com","Production","Executive","2017-10-11","EMP884226",2,"Active","2025-02-18T04:47:43.102Z",775,805225
"USR000720","Kavita Joshi","kavita.joshi@company.com","Admin","Executive","2015-01-20","EMP101908",2,"Active","2025-02-17T05:02:31.639Z",475,709950
"USR000721","Suresh Patel","suresh.patel@company.com","HR","HR Executive","2021-05-15","EMP911555",2,"Active","2025-02-10T17:36:54.646Z",638,220873
"USR000722","Aanya Shah","aanya.shah@company.com","Sales","Business Developer","2018-03-14","EMP676652",3,"Active","2025-02-15T20:52:22.045Z",743,325712
"USR000723","Advait Kapoor","advait.kapoor@company.com","Production","Executive","2024-12-07","EMP407246",3,"Active","2025-02-10T07:03:58.225Z",987,440909
"USR000724","Priyanka Sharma","priyanka.sharma@company.com","Admin","Executive","2023-05-08","EMP786524",1,"Active","2025-02-16T05:12:03.443Z",61,137588
